sport,league,season_year,date,event_id,competition_id,away_team,home_team,num_wp_points,ei_raw
MLB,MLB,2021,2021-03-15,401288962,401288962,Boston Red Sox,Tampa Bay Rays,73,0.081960
MLB,MLB,2021,2021-03-15,401288963,401288963,Miami Marlins,Houston Astros,76,0.055760
MLB,MLB,2021,2021-03-15,401288964,401288964,Minnesota Twins,Atlanta Braves,76,0.032020
MLB,MLB,2021,2021-03-15,401288966,401288966,Pittsburgh Pirates,Baltimore Orioles,81,0.055420
MLB,MLB,2021,2021-03-15,401288967,401288967,Toronto Blue Jays,Detroit Tigers,70,0.040680
MLB,MLB,2021,2021-03-15,401288968,401288968,Washington Nationals,St. Louis Cardinals,65,0.048500
MLB,MLB,2021,2021-03-15,401288970,401288970,Chicago Cubs,Chicago White Sox,18,0.033940
MLB,MLB,2021,2021-03-15,401288973,401288973,Oakland Athletics,Cleveland Indians,77,0.062980
MLB,MLB,2021,2021-03-15,401288975,401288975,San Francisco Giants,Kansas City Royals,62,0.010140
MLB,MLB,2021,2021-03-15,401288969,401288969,Arizona Diamondbacks,Seattle Mariners,78,0.046000
MLB,MLB,2021,2021-03-15,401288971,401288971,Cincinnati Reds,Los Angeles Angels,63,0.031080
MLB,MLB,2021,2021-03-15,401288972,401288972,Los Angeles Dodgers,Colorado Rockies,72,0.010900
MLB,MLB,2021,2021-03-15,401288974,401288974,San Diego Padres,Milwaukee Brewers,68,0.011240
MLB,MLB,2021,2021-03-16,401288976,401288976,Atlanta Braves,Boston Red Sox,74,0.062560
MLB,MLB,2021,2021-03-16,401288977,401288977,Baltimore Orioles,Tampa Bay Rays,64,0.020100
MLB,MLB,2021,2021-03-16,401288978,401288978,New York Yankees,Detroit Tigers,78,0.038980
MLB,MLB,2021,2021-03-16,401288981,401288981,Pittsburgh Pirates,Minnesota Twins,76,0.035780
MLB,MLB,2021,2021-03-16,401288982,401288982,Toronto Blue Jays,Philadelphia Phillies,85,0.030340
MLB,MLB,2021,2021-03-16,401288984,401288984,Cleveland Indians,Los Angeles Angels,90,0.051180
MLB,MLB,2021,2021-03-16,401288980,401288980,Miami Marlins,Washington Nationals,70,0.052240
MLB,MLB,2021,2021-03-16,401288985,401288985,Colorado Rockies,Cincinnati Reds,90,0.032060
MLB,MLB,2021,2021-03-16,401288988,401288988,Seattle Mariners,Kansas City Royals,85,0.017020
MLB,MLB,2021,2021-03-16,401288989,401288989,Texas Rangers,San Francisco Giants,83,0.058240
MLB,MLB,2021,2021-03-17,401288991,401288991,Detroit Tigers,Philadelphia Phillies,65,0.043780
MLB,MLB,2021,2021-03-17,401288992,401288992,Minnesota Twins,Boston Red Sox,73,0.021140
MLB,MLB,2021,2021-03-17,401288994,401288994,New York Mets,Miami Marlins,63,0.073900
MLB,MLB,2021,2021-03-17,401288996,401288996,Tampa Bay Rays,Pittsburgh Pirates,91,0.071040
MLB,MLB,2021,2021-03-17,401288993,401288993,New York Yankees,Toronto Blue Jays,70,0.050640
MLB,MLB,2021,2021-03-17,401289000,401289000,Kansas City Royals,Oakland Athletics,74,0.047420
MLB,MLB,2021,2021-03-17,401289001,401289001,Los Angeles Dodgers,Chicago White Sox,77,0.057900
MLB,MLB,2021,2021-03-17,401289003,401289003,San Francisco Giants,Colorado Rockies,93,0.077580
MLB,MLB,2021,2021-03-17,401288990,401288990,Atlanta Braves,Baltimore Orioles,69,0.044580
MLB,MLB,2021,2021-03-17,401288995,401288995,St. Louis Cardinals,Houston Astros,75,0.076880
MLB,MLB,2021,2021-03-17,401288998,401288998,Arizona Diamondbacks,Texas Rangers,61,0.022460
MLB,MLB,2021,2021-03-17,401288999,401288999,Cleveland Indians,Cincinnati Reds,96,0.039060
MLB,MLB,2021,2021-03-17,401289002,401289002,San Diego Padres,Chicago Cubs,76,0.034020
MLB,MLB,2021,2021-03-17,401288997,401288997,Los Angeles Angels,Seattle Mariners,64,0.034740
MLB,MLB,2021,2021-03-18,401289005,401289005,Washington Nationals,New York Mets,63,0.047580
MLB,MLB,2021,2021-03-18,401289006,401289006,Chicago Cubs,Cleveland Indians,75,0.068840
MLB,MLB,2021,2021-03-18,401289008,401289008,Kansas City Royals,Chicago White Sox,81,0.075640
MLB,MLB,2021,2021-03-18,401289009,401289009,Los Angeles Dodgers,Arizona Diamondbacks,66,0.068720
MLB,MLB,2021,2021-03-18,401289010,401289010,Milwaukee Brewers,Los Angeles Angels,65,0.050540
MLB,MLB,2021,2021-03-18,401289011,401289011,Oakland Athletics,San Diego Padres,81,0.061100
MLB,MLB,2021,2021-03-18,401289004,401289004,Miami Marlins,St. Louis Cardinals,78,0.082140
MLB,MLB,2021,2021-03-18,401289007,401289007,Cincinnati Reds,Texas Rangers,88,0.073820
MLB,MLB,2021,2021-03-18,401289012,401289012,Seattle Mariners,San Francisco Giants,79,0.069920
MLB,MLB,2021,2021-03-19,401289017,401289017,Tampa Bay Rays,Boston Red Sox,47,0.058340
MLB,MLB,2021,2021-03-19,401289018,401289018,Toronto Blue Jays,Detroit Tigers,41,0.010720
MLB,MLB,2021,2021-03-19,401289016,401289016,St. Louis Cardinals,New York Mets,50,0.019540
MLB,MLB,2021,2021-03-19,401289020,401289020,Los Angeles Angels,Kansas City Royals,70,0.067040
MLB,MLB,2021,2021-03-19,401289023,401289023,Chicago Cubs,Oakland Athletics,17,0.015060
MLB,MLB,2021,2021-03-19,401289026,401289026,Texas Rangers,Los Angeles Dodgers,82,0.019240
MLB,MLB,2021,2021-03-19,401289021,401289021,Arizona Diamondbacks,Milwaukee Brewers,18,0.029580
MLB,MLB,2021,2021-03-19,401289025,401289025,Cleveland Indians,Colorado Rockies,73,0.046940
MLB,MLB,2021,2021-03-19,401289013,401289013,Baltimore Orioles,Pittsburgh Pirates,18,0.042660
MLB,MLB,2021,2021-03-19,401289014,401289014,Minnesota Twins,Atlanta Braves,69,0.052800
MLB,MLB,2021,2021-03-19,401289019,401289019,Washington Nationals,Houston Astros,93,0.094460
MLB,MLB,2021,2021-03-19,401289015,401289015,Philadelphia Phillies,New York Yankees,72,0.065460
MLB,MLB,2021,2021-03-19,401289022,401289022,Chicago White Sox,Seattle Mariners,81,0.067500
MLB,MLB,2021,2021-03-19,401289024,401289024,Cincinnati Reds,San Francisco Giants,79,0.038280
MLB,MLB,2021,2021-03-20,401289027,401289027,Boston Red Sox,Atlanta Braves,75,0.043500
MLB,MLB,2021,2021-03-20,401289028,401289028,Houston Astros,St. Louis Cardinals,70,0.055900
MLB,MLB,2021,2021-03-20,401289031,401289031,Pittsburgh Pirates,Detroit Tigers,66,0.058920
MLB,MLB,2021,2021-03-20,401289033,401289033,Toronto Blue Jays,Philadelphia Phillies,72,0.067500
MLB,MLB,2021,2021-03-20,401289034,401289034,Cleveland Indians,Chicago White Sox,78,0.022580
MLB,MLB,2021,2021-03-20,401289035,401289035,Colorado Rockies,Chicago Cubs,63,0.035540
MLB,MLB,2021,2021-03-20,401289036,401289036,Kansas City Royals,Arizona Diamondbacks,78,0.068000
MLB,MLB,2021,2021-03-20,401289037,401289037,Los Angeles Dodgers,San Diego Padres,80,0.063380
MLB,MLB,2021,2021-03-20,401289039,401289039,Oakland Athletics,Los Angeles Angels,82,0.023440
MLB,MLB,2021,2021-03-20,401289029,401289029,Miami Marlins,Washington Nationals,80,0.059040
MLB,MLB,2021,2021-03-20,401289030,401289030,New York Yankees,Baltimore Orioles,65,0.054820
MLB,MLB,2021,2021-03-20,401289032,401289032,Tampa Bay Rays,Minnesota Twins,60,0.047060
MLB,MLB,2021,2021-03-20,401289038,401289038,Milwaukee Brewers,Cincinnati Reds,74,0.033940
MLB,MLB,2021,2021-03-20,401289040,401289040,Seattle Mariners,Texas Rangers,72,0.057840
MLB,MLB,2021,2021-03-21,401289041,401289041,Atlanta Braves,Tampa Bay Rays,75,0.024640
MLB,MLB,2021,2021-03-21,401289042,401289042,Detroit Tigers,Philadelphia Phillies,75,0.053960
MLB,MLB,2021,2021-03-21,401289043,401289043,Houston Astros,Miami Marlins,66,0.057880
MLB,MLB,2021,2021-03-21,401289044,401289044,Minnesota Twins,Baltimore Orioles,82,0.052380
MLB,MLB,2021,2021-03-21,401289046,401289046,New York Mets,Washington Nationals,79,0.035120
MLB,MLB,2021,2021-03-21,401289047,401289047,Pittsburgh Pirates,Boston Red Sox,72,0.036020
MLB,MLB,2021,2021-03-21,401289045,401289045,New York Yankees,Toronto Blue Jays,75,0.020840
MLB,MLB,2021,2021-03-21,401289050,401289050,Cincinnati Reds,Chicago Cubs,78,0.048540
MLB,MLB,2021,2021-03-21,401289051,401289051,Colorado Rockies,Kansas City Royals,75,0.035040
MLB,MLB,2021,2021-03-21,401289053,401289053,San Francisco Giants,Los Angeles Dodgers,78,0.054720
MLB,MLB,2021,2021-03-21,401289054,401289054,Texas Rangers,Cleveland Indians,75,0.015440
MLB,MLB,2021,2021-03-21,401289048,401289048,Los Angeles Angels,San Diego Padres,71,0.031560
MLB,MLB,2021,2021-03-21,401289049,401289049,Chicago White Sox,Arizona Diamondbacks,74,0.048920
MLB,MLB,2021,2021-03-21,401289052,401289052,Seattle Mariners,Milwaukee Brewers,68,0.053300
MLB,MLB,2021,2021-03-22,401289055,401289055,Atlanta Braves,Minnesota Twins,68,0.026460
MLB,MLB,2021,2021-03-22,401289056,401289056,Baltimore Orioles,Pittsburgh Pirates,67,0.057420
MLB,MLB,2021,2021-03-22,401289057,401289057,Boston Red Sox,Tampa Bay Rays,82,0.035320
MLB,MLB,2021,2021-03-22,401289059,401289059,New York Mets,Houston Astros,74,0.037320
MLB,MLB,2021,2021-03-22,401289061,401289061,St. Louis Cardinals,Miami Marlins,71,0.050100
MLB,MLB,2021,2021-03-22,401289062,401289062,Arizona Diamondbacks,Oakland Athletics,69,0.063720
MLB,MLB,2021,2021-03-22,401289065,401289065,Milwaukee Brewers,Cleveland Indians,76,0.043260
MLB,MLB,2021,2021-03-22,401289066,401289066,San Diego Padres,Kansas City Royals,84,0.090260
MLB,MLB,2021,2021-03-22,401289067,401289067,San Francisco Giants,Chicago White Sox,77,0.013600
MLB,MLB,2021,2021-03-22,401289063,401289063,Chicago Cubs,Los Angeles Angels,92,0.018220
MLB,MLB,2021,2021-03-22,401289068,401289068,Texas Rangers,Colorado Rockies,77,0.082380
MLB,MLB,2021,2021-03-22,401289060,401289060,Philadelphia Phillies,New York Yankees,70,0.040100
MLB,MLB,2021,2021-03-22,401289058,401289058,Detroit Tigers,Toronto Blue Jays,67,0.067100
MLB,MLB,2021,2021-03-22,401289064,401289064,Los Angeles Dodgers,Seattle Mariners,75,0.047000
MLB,MLB,2021,2021-03-23,401289069,401289069,Boston Red Sox,Atlanta Braves,76,0.055320
MLB,MLB,2021,2021-03-23,401289071,401289071,Minnesota Twins,Pittsburgh Pirates,62,0.051820
MLB,MLB,2021,2021-03-23,401289072,401289072,New York Yankees,Detroit Tigers,83,0.083160
MLB,MLB,2021,2021-03-23,401289073,401289073,Tampa Bay Rays,Baltimore Orioles,67,0.045620
MLB,MLB,2021,2021-03-23,401289075,401289075,Washington Nationals,St. Louis Cardinals,75,0.057880
MLB,MLB,2021,2021-03-23,401289070,401289070,Miami Marlins,New York Mets,70,0.055820
MLB,MLB,2021,2021-03-23,401289076,401289076,Los Angeles Angels,Texas Rangers,79,0.065080
MLB,MLB,2021,2021-03-23,401289077,401289077,Chicago White Sox,Chicago Cubs,71,0.067460
MLB,MLB,2021,2021-03-23,401289079,401289079,Colorado Rockies,Oakland Athletics,69,0.034980
MLB,MLB,2021,2021-03-23,401289082,401289082,San Francisco Giants,Cleveland Indians,70,0.022840
MLB,MLB,2021,2021-03-23,401289078,401289078,Cincinnati Reds,San Diego Padres,71,0.053860
MLB,MLB,2021,2021-03-23,401289080,401289080,Los Angeles Dodgers,Milwaukee Brewers,81,0.032780
MLB,MLB,2021,2021-03-23,401289074,401289074,Toronto Blue Jays,Philadelphia Phillies,76,0.029920
MLB,MLB,2021,2021-03-23,401289081,401289081,Seattle Mariners,Arizona Diamondbacks,73,0.045060
MLB,MLB,2021,2021-03-24,401289083,401289083,Atlanta Braves,Pittsburgh Pirates,70,0.060460
MLB,MLB,2021,2021-03-24,401289086,401289086,Minnesota Twins,Tampa Bay Rays,74,0.067160
MLB,MLB,2021,2021-03-24,401289087,401289087,New York Mets,St. Louis Cardinals,66,0.037640
MLB,MLB,2021,2021-03-24,401289088,401289088,Philadelphia Phillies,Detroit Tigers,67,0.044540
MLB,MLB,2021,2021-03-24,401289089,401289089,Toronto Blue Jays,New York Yankees,71,0.025520
MLB,MLB,2021,2021-03-24,401289094,401289094,Oakland Athletics,Chicago White Sox,86,0.039440
MLB,MLB,2021,2021-03-24,401289092,401289092,Colorado Rockies,Milwaukee Brewers,85,0.072060
MLB,MLB,2021,2021-03-24,401289093,401289093,Kansas City Royals,Los Angeles Angels,66,0.053540
MLB,MLB,2021,2021-03-24,401289084,401289084,Baltimore Orioles,Boston Red Sox,62,0.030960
MLB,MLB,2021,2021-03-24,401289085,401289085,Houston Astros,Washington Nationals,86,0.053200
MLB,MLB,2021,2021-03-24,401289096,401289096,Texas Rangers,Cincinnati Reds,75,0.086020
MLB,MLB,2021,2021-03-24,401289091,401289091,Cleveland Indians,Arizona Diamondbacks,73,0.065600
MLB,MLB,2021,2021-03-24,401289090,401289090,Chicago Cubs,Seattle Mariners,79,0.039480
MLB,MLB,2021,2021-03-24,401289095,401289095,San Diego Padres,San Francisco Giants,76,0.042860
MLB,MLB,2021,2021-03-25,401289102,401289102,Tampa Bay Rays,Atlanta Braves,68,0.065300
MLB,MLB,2021,2021-03-25,401289105,401289105,Arizona Diamondbacks,Kansas City Royals,67,0.015440
MLB,MLB,2021,2021-03-25,401289106,401289106,Cincinnati Reds,Chicago White Sox,80,0.035680
MLB,MLB,2021,2021-03-25,401289109,401289109,Seattle Mariners,Oakland Athletics,82,0.071480
MLB,MLB,2021,2021-03-25,401289104,401289104,Los Angeles Angels,Colorado Rockies,70,0.054580
MLB,MLB,2021,2021-03-25,401289098,401289098,Minnesota Twins,Boston Red Sox,75,0.020780
MLB,MLB,2021,2021-03-25,401289099,401289099,New York Yankees,Philadelphia Phillies,92,0.074100
MLB,MLB,2021,2021-03-25,401289100,401289100,Pittsburgh Pirates,Baltimore Orioles,83,0.087620
MLB,MLB,2021,2021-03-25,401289101,401289101,St. Louis Cardinals,Houston Astros,70,0.022320
MLB,MLB,2021,2021-03-25,401289103,401289103,Washington Nationals,Miami Marlins,71,0.044020
MLB,MLB,2021,2021-03-25,401289097,401289097,Detroit Tigers,Toronto Blue Jays,76,0.074260
MLB,MLB,2021,2021-03-25,401289107,401289107,Los Angeles Dodgers,Chicago Cubs,71,0.036600
MLB,MLB,2021,2021-03-25,401289110,401289110,Texas Rangers,San Diego Padres,87,0.097840
MLB,MLB,2021,2021-03-25,401289108,401289108,Milwaukee Brewers,San Francisco Giants,70,0.054260
MLB,MLB,2021,2021-03-26,401289113,401289113,Boston Red Sox,Tampa Bay Rays,74,0.058480
MLB,MLB,2021,2021-03-26,401289114,401289114,Detroit Tigers,Pittsburgh Pirates,74,0.060440
MLB,MLB,2021,2021-03-26,401289120,401289120,Colorado Rockies,Cleveland Indians,69,0.065740
MLB,MLB,2021,2021-03-26,401289124,401289124,San Francisco Giants,Chicago Cubs,77,0.081200
MLB,MLB,2021,2021-03-26,401289118,401289118,Chicago White Sox,Milwaukee Brewers,79,0.058820
MLB,MLB,2021,2021-03-26,401289119,401289119,Cincinnati Reds,Arizona Diamondbacks,74,0.020620
MLB,MLB,2021,2021-03-26,401289111,401289111,Atlanta Braves,Minnesota Twins,82,0.070080
MLB,MLB,2021,2021-03-26,401289115,401289115,Miami Marlins,Houston Astros,75,0.031820
MLB,MLB,2021,2021-03-26,401289117,401289117,Washington Nationals,New York Mets,76,0.067100
MLB,MLB,2021,2021-03-26,401289112,401289112,Baltimore Orioles,New York Yankees,75,0.035420
MLB,MLB,2021,2021-03-26,401289116,401289116,Philadelphia Phillies,Toronto Blue Jays,88,0.075520
MLB,MLB,2021,2021-03-26,401289121,401289121,Kansas City Royals,Texas Rangers,74,0.010120
MLB,MLB,2021,2021-03-26,401289122,401289122,Oakland Athletics,Los Angeles Dodgers,68,0.016840
MLB,MLB,2021,2021-03-26,401289123,401289123,Seattle Mariners,San Diego Padres,71,0.038140
MLB,MLB,2021,2021-03-27,401289126,401289126,Boston Red Sox,Pittsburgh Pirates,67,0.053580
MLB,MLB,2021,2021-03-27,401289129,401289129,Philadelphia Phillies,Detroit Tigers,84,0.053960
MLB,MLB,2021,2021-03-27,401289130,401289130,Tampa Bay Rays,Minnesota Twins,59,0.031360
MLB,MLB,2021,2021-03-27,401289131,401289131,Toronto Blue Jays,New York Yankees,63,0.021940
MLB,MLB,2021,2021-03-27,401289127,401289127,Houston Astros,New York Mets,73,0.027580
MLB,MLB,2021,2021-03-27,401289134,401289134,Cleveland Indians,Los Angeles Dodgers,75,0.023940
MLB,MLB,2021,2021-03-27,401289136,401289136,San Diego Padres,Los Angeles Angels,50,0.019680
MLB,MLB,2021,2021-03-27,401289135,401289135,Milwaukee Brewers,Kansas City Royals,81,0.056680
MLB,MLB,2021,2021-03-27,401289138,401289138,Texas Rangers,Oakland Athletics,67,0.020280
MLB,MLB,2021,2021-03-27,401289132,401289132,Chicago White Sox,Colorado Rockies,80,0.015820
MLB,MLB,2021,2021-03-27,401289125,401289125,Baltimore Orioles,Atlanta Braves,80,0.021020
MLB,MLB,2021,2021-03-27,401289128,401289128,Miami Marlins,St. Louis Cardinals,81,0.084880
MLB,MLB,2021,2021-03-27,401289133,401289133,Chicago Cubs,Cincinnati Reds,80,0.069920
MLB,MLB,2021,2021-03-27,401289137,401289137,San Francisco Giants,Seattle Mariners,72,0.025380
MLB,MLB,2021,2021-03-28,401289139,401289139,Atlanta Braves,Tampa Bay Rays,83,0.069980
MLB,MLB,2021,2021-03-28,401289142,401289142,Minnesota Twins,Boston Red Sox,73,0.048300
MLB,MLB,2021,2021-03-28,401289143,401289143,New York Yankees,Philadelphia Phillies,72,0.043280
MLB,MLB,2021,2021-03-28,401289144,401289144,New York Mets,Miami Marlins,75,0.035620
MLB,MLB,2021,2021-03-28,401289145,401289145,Pittsburgh Pirates,Baltimore Orioles,72,0.048720
MLB,MLB,2021,2021-03-28,401289146,401289146,St. Louis Cardinals,Washington Nationals,78,0.076060
MLB,MLB,2021,2021-03-28,401289140,401289140,Detroit Tigers,Toronto Blue Jays,69,0.062680
MLB,MLB,2021,2021-03-28,401289148,401289148,Chicago Cubs,Texas Rangers,89,0.056640
MLB,MLB,2021,2021-03-28,401289149,401289149,Cincinnati Reds,Milwaukee Brewers,57,0.016560
MLB,MLB,2021,2021-03-28,401289147,401289147,Arizona Diamondbacks,Chicago White Sox,73,0.052660
MLB,MLB,2021,2021-03-28,401289151,401289151,Oakland Athletics,San Francisco Giants,85,0.048460
MLB,MLB,2021,2021-03-28,401289152,401289152,San Diego Padres,Cleveland Indians,77,0.064480
MLB,MLB,2021,2021-03-28,401289150,401289150,Kansas City Royals,Colorado Rockies,77,0.050680
MLB,MLB,2021,2021-03-28,401289141,401289141,Los Angeles Dodgers,Los Angeles Angels,76,0.060400
MLB,MLB,2021,2021-03-29,401289157,401289157,New York Mets,St. Louis Cardinals,62,0.055700
MLB,MLB,2021,2021-03-29,401289153,401289153,Boston Red Sox,Atlanta Braves,58,0.022300
MLB,MLB,2021,2021-03-29,401289154,401289154,Houston Astros,Washington Nationals,73,0.071580
MLB,MLB,2021,2021-03-29,401289155,401289155,Minnesota Twins,Pittsburgh Pirates,74,0.042880
MLB,MLB,2021,2021-03-29,401289156,401289156,Detroit Tigers,New York Yankees,68,0.042500
MLB,MLB,2021,2021-03-29,401289158,401289158,Tampa Bay Rays,Baltimore Orioles,60,0.042860
MLB,MLB,2021,2021-03-29,401289159,401289159,Toronto Blue Jays,Philadelphia Phillies,87,0.057620
MLB,MLB,2021,2021-03-29,401289160,401289160,Arizona Diamondbacks,Chicago Cubs,75,0.022720
MLB,MLB,2021,2021-03-29,401289161,401289161,Cleveland Indians,Kansas City Royals,73,0.071300
MLB,MLB,2021,2021-03-29,401289164,401289164,Seattle Mariners,Cincinnati Reds,76,0.072920
MLB,MLB,2021,2021-03-29,401289165,401289165,San Francisco Giants,Oakland Athletics,76,0.023240
MLB,MLB,2021,2021-03-29,401289162,401289162,Colorado Rockies,San Diego Padres,87,0.040020
MLB,MLB,2021,2021-03-29,401289163,401289163,Milwaukee Brewers,Texas Rangers,65,0.022600
MLB,MLB,2021,2021-03-29,401289166,401289166,Los Angeles Angels,Los Angeles Dodgers,74,0.010080
MLB,MLB,2021,2021-03-30,401289168,401289168,Pittsburgh Pirates,Minnesota Twins,47,0.024060
MLB,MLB,2021,2021-03-30,401289169,401289169,Tampa Bay Rays,Detroit Tigers,49,0.025060
MLB,MLB,2021,2021-03-30,401289167,401289167,Atlanta Braves,Boston Red Sox,62,0.029780
MLB,MLB,2021,2021-03-30,401289170,401289170,Milwaukee Brewers,Texas Rangers,75,0.042680
MLB,MLB,2021,2021-03-30,401314933,401314933,Chicago White Sox,Colorado Rockies,52,0.036240
MLB,MLB,2021,2021-03-30,401289171,401289171,Cleveland Indians,Arizona Diamondbacks,67,0.056360
MLB,MLB,2021,2021-03-30,401289172,401289172,Los Angeles Angels,Los Angeles Dodgers,73,0.021560
MLB,MLB,2021,2021-04-01,401227066,401227066,Toronto Blue Jays,New York Yankees,78,0.083600
MLB,MLB,2021,2021-04-01,401227056,401227056,Cleveland Indians,Detroit Tigers,69,0.040120
MLB,MLB,2021,2021-04-01,401227059,401227059,Minnesota Twins,Milwaukee Brewers,91,0.078420
MLB,MLB,2021,2021-04-01,401227061,401227061,Pittsburgh Pirates,Chicago Cubs,75,0.051000
MLB,MLB,2021,2021-04-01,401227053,401227053,Atlanta Braves,Philadelphia Phillies,79,0.079420
MLB,MLB,2021,2021-04-01,401226952,401226952,Arizona Diamondbacks,San Diego Padres,75,0.069660
MLB,MLB,2021,2021-04-01,401227058,401227058,Los Angeles Dodgers,Colorado Rockies,85,0.081880
MLB,MLB,2021,2021-04-01,401227063,401227063,St. Louis Cardinals,Cincinnati Reds,82,0.027860
MLB,MLB,2021,2021-04-01,401227064,401227064,Tampa Bay Rays,Miami Marlins,61,0.041640
MLB,MLB,2021,2021-04-01,401227065,401227065,Texas Rangers,Kansas City Royals,89,0.066400
MLB,MLB,2021,2021-04-01,401227055,401227055,Chicago White Sox,Los Angeles Angels,64,0.060300
MLB,MLB,2021,2021-04-01,401227057,401227057,Houston Astros,Oakland Athletics,75,0.048040
MLB,MLB,2021,2021-04-01,401227062,401227062,San Francisco Giants,Seattle Mariners,83,0.063340
MLB,MLB,2021,2021-04-02,401317836,401317836,Baltimore Orioles,Boston Red Sox,62,0.040660
MLB,MLB,2021,2021-04-02,401227072,401227072,Tampa Bay Rays,Miami Marlins,74,0.074760
MLB,MLB,2021,2021-04-02,401227070,401227070,Los Angeles Dodgers,Colorado Rockies,83,0.019760
MLB,MLB,2021,2021-04-02,401227068,401227068,Chicago White Sox,Los Angeles Angels,84,0.059800
MLB,MLB,2021,2021-04-02,401227069,401227069,Houston Astros,Oakland Athletics,83,0.050520
MLB,MLB,2021,2021-04-02,401227067,401227067,Arizona Diamondbacks,San Diego Padres,74,0.041520
MLB,MLB,2021,2021-04-02,401227071,401227071,San Francisco Giants,Seattle Mariners,73,0.054380
MLB,MLB,2021,2021-04-03,401227087,401227087,Toronto Blue Jays,New York Yankees,78,0.053100
MLB,MLB,2021,2021-04-03,401227075,401227075,Baltimore Orioles,Boston Red Sox,72,0.057380
MLB,MLB,2021,2021-04-03,401227077,401227077,Cleveland Indians,Detroit Tigers,75,0.047560
MLB,MLB,2021,2021-04-03,401227086,401227086,Texas Rangers,Kansas City Royals,76,0.043980
MLB,MLB,2021,2021-04-03,401227082,401227082,Pittsburgh Pirates,Chicago Cubs,69,0.032340
MLB,MLB,2021,2021-04-03,401227074,401227074,Atlanta Braves,Philadelphia Phillies,64,0.029380
MLB,MLB,2021,2021-04-03,401227078,401227078,Houston Astros,Oakland Athletics,77,0.052260
MLB,MLB,2021,2021-04-03,401227084,401227084,St. Louis Cardinals,Cincinnati Reds,81,0.027620
MLB,MLB,2021,2021-04-03,401227085,401227085,Tampa Bay Rays,Miami Marlins,79,0.071000
MLB,MLB,2021,2021-04-03,401227080,401227080,Minnesota Twins,Milwaukee Brewers,61,0.039040
MLB,MLB,2021,2021-04-03,401227079,401227079,Los Angeles Dodgers,Colorado Rockies,80,0.094220
MLB,MLB,2021,2021-04-03,401227073,401227073,Arizona Diamondbacks,San Diego Padres,72,0.017260
MLB,MLB,2021,2021-04-03,401227076,401227076,Chicago White Sox,Los Angeles Angels,74,0.071180
MLB,MLB,2021,2021-04-03,401227083,401227083,San Francisco Giants,Seattle Mariners,69,0.034260
MLB,MLB,2021,2021-04-04,401227089,401227089,Atlanta Braves,Philadelphia Phillies,66,0.057260
MLB,MLB,2021,2021-04-04,401227100,401227100,Toronto Blue Jays,New York Yankees,68,0.040320
MLB,MLB,2021,2021-04-04,401227090,401227090,Baltimore Orioles,Boston Red Sox,85,0.021640
MLB,MLB,2021,2021-04-04,401227092,401227092,Cleveland Indians,Detroit Tigers,68,0.045660
MLB,MLB,2021,2021-04-04,401227098,401227098,St. Louis Cardinals,Cincinnati Reds,73,0.036080
MLB,MLB,2021,2021-04-04,401227095,401227095,Minnesota Twins,Milwaukee Brewers,76,0.037700
MLB,MLB,2021,2021-04-04,401227099,401227099,Texas Rangers,Kansas City Royals,73,0.028500
MLB,MLB,2021,2021-04-04,401227097,401227097,Pittsburgh Pirates,Chicago Cubs,70,0.038220
MLB,MLB,2021,2021-04-04,401227094,401227094,Los Angeles Dodgers,Colorado Rockies,69,0.026880
MLB,MLB,2021,2021-04-04,401227093,401227093,Houston Astros,Oakland Athletics,72,0.031960
MLB,MLB,2021,2021-04-04,401227088,401227088,Arizona Diamondbacks,San Diego Padres,75,0.040360
MLB,MLB,2021,2021-04-04,401227091,401227091,Chicago White Sox,Los Angeles Angels,82,0.070520
MLB,MLB,2021,2021-04-05,401227108,401227108,Minnesota Twins,Detroit Tigers,87,0.013200
MLB,MLB,2021,2021-04-05,401227114,401227114,Toronto Blue Jays,Texas Rangers,73,0.031520
MLB,MLB,2021,2021-04-05,401227105,401227105,Kansas City Royals,Cleveland Indians,69,0.038580
MLB,MLB,2021,2021-04-05,401227102,401227102,Baltimore Orioles,New York Yankees,71,0.024440
MLB,MLB,2021,2021-04-05,401227110,401227110,Pittsburgh Pirates,Cincinnati Reds,73,0.053080
MLB,MLB,2021,2021-04-05,401227112,401227112,St. Louis Cardinals,Miami Marlins,69,0.027220
MLB,MLB,2021,2021-04-05,401227109,401227109,New York Mets,Philadelphia Phillies,74,0.057180
MLB,MLB,2021,2021-04-05,401227113,401227113,Tampa Bay Rays,Boston Red Sox,79,0.034080
MLB,MLB,2021,2021-04-05,401227107,401227107,Milwaukee Brewers,Chicago Cubs,66,0.033040
MLB,MLB,2021,2021-04-05,401227104,401227104,Houston Astros,Los Angeles Angels,84,0.071860
MLB,MLB,2021,2021-04-05,401227106,401227106,Los Angeles Dodgers,Oakland Athletics,88,0.021240
MLB,MLB,2021,2021-04-05,401227103,401227103,Chicago White Sox,Seattle Mariners,77,0.031400
MLB,MLB,2021,2021-04-05,401227111,401227111,San Francisco Giants,San Diego Padres,77,0.069280
MLB,MLB,2021,2021-04-06,401227122,401227122,Minnesota Twins,Detroit Tigers,85,0.103220
MLB,MLB,2021,2021-04-06,401227116,401227116,Atlanta Braves,Washington Nationals,71,0.069900
MLB,MLB,2021,2021-04-06,401227119,401227119,Houston Astros,Los Angeles Angels,68,0.059100
