sport,league,season_year,date,event_id,competition_id,away_team,home_team,num_wp_points,ei_raw
NBA,NBA,2021,2021-10-15,401365950,401365950,Boston Celtics,Miami Heat,465,0.209620
NBA,NBA,2021,2021-10-15,401365951,401365951,Philadelphia 76ers,Detroit Pistons,455,0.203960
NBA,NBA,2021,2021-10-15,401365952,401365952,Cleveland Cavaliers,Indiana Pacers,453,0.095640
NBA,NBA,2021,2021-10-15,401365953,401365953,Washington Wizards,New York Knicks,490,0.163680
NBA,NBA,2021,2021-10-15,401365954,401365954,Memphis Grizzlies,Chicago Bulls,485,0.228280
NBA,NBA,2021,2021-10-15,401365955,401365955,Dallas Mavericks,Milwaukee Bucks,466,0.103620
NBA,NBA,2021,2021-10-15,401365956,401365956,Houston Rockets,San Antonio Spurs,544,0.129040
NBA,NBA,2021,2021-10-15,401365957,401365957,Portland Trail Blazers,Golden State Warriors,487,0.129260
NBA,NBA,2021,2021-10-19,401358773,401358773,Brooklyn Nets,Milwaukee Bucks,487,0.119120
NBA,NBA,2021,2021-10-19,401358774,401358774,Golden State Warriors,Los Angeles Lakers,508,0.217540
NBA,NBA,2021,2021-10-20,401359833,401359833,Indiana Pacers,Charlotte Hornets,530,0.262500
NBA,NBA,2021,2021-10-20,401359834,401359834,Chicago Bulls,Detroit Pistons,450,0.249120
NBA,NBA,2021,2021-10-20,401358775,401358775,Boston Celtics,New York Knicks,579,0.322800
NBA,NBA,2021,2021-10-20,401359835,401359835,Washington Wizards,Toronto Raptors,514,0.083600
NBA,NBA,2021,2021-10-20,401359836,401359836,Cleveland Cavaliers,Memphis Grizzlies,465,0.150960
NBA,NBA,2021,2021-10-20,401359837,401359837,Houston Rockets,Minnesota Timberwolves,502,0.048000
NBA,NBA,2021,2021-10-20,401359838,401359838,Philadelphia 76ers,New Orleans Pelicans,431,0.138540
NBA,NBA,2021,2021-10-20,401359839,401359839,Orlando Magic,San Antonio Spurs,485,0.099800
NBA,NBA,2021,2021-10-20,401359840,401359840,Oklahoma City Thunder,Utah Jazz,470,0.039060
NBA,NBA,2021,2021-10-20,401358776,401358776,Denver Nuggets,Phoenix Suns,435,0.168900
NBA,NBA,2021,2021-10-20,401359841,401359841,Sacramento Kings,Portland Trail Blazers,496,0.195400
NBA,NBA,2021,2021-10-21,401358777,401358777,Dallas Mavericks,Atlanta Hawks,462,0.109200
NBA,NBA,2021,2021-10-21,401359842,401359842,Milwaukee Bucks,Miami Heat,517,0.049260
NBA,NBA,2021,2021-10-21,401358778,401358778,LA Clippers,Golden State Warriors,489,0.257900
NBA,NBA,2021,2021-10-22,401359843,401359843,Charlotte Hornets,Cleveland Cavaliers,461,0.168860
NBA,NBA,2021,2021-10-22,401359844,401359844,New York Knicks,Orlando Magic,440,0.036980
NBA,NBA,2021,2021-10-22,401359845,401359845,Indiana Pacers,Washington Wizards,486,0.282060
NBA,NBA,2021,2021-10-22,401358779,401358779,Brooklyn Nets,Philadelphia 76ers,459,0.215860
NBA,NBA,2021,2021-10-22,401359846,401359846,Toronto Raptors,Boston Celtics,477,0.145060
NBA,NBA,2021,2021-10-22,401359847,401359847,New Orleans Pelicans,Chicago Bulls,453,0.070460
NBA,NBA,2021,2021-10-22,401359848,401359848,Oklahoma City Thunder,Houston Rockets,482,0.069400
NBA,NBA,2021,2021-10-22,401359849,401359849,San Antonio Spurs,Denver Nuggets,448,0.168060
NBA,NBA,2021,2021-10-22,401358780,401358780,Phoenix Suns,Los Angeles Lakers,488,0.096620
NBA,NBA,2021,2021-10-22,401359850,401359850,Utah Jazz,Sacramento Kings,509,0.276580
NBA,NBA,2021,2021-10-23,401359851,401359851,Atlanta Hawks,Cleveland Cavaliers,494,0.218980
NBA,NBA,2021,2021-10-23,401359852,401359852,Miami Heat,Indiana Pacers,512,0.271360
NBA,NBA,2021,2021-10-23,401359853,401359853,Dallas Mavericks,Toronto Raptors,473,0.182220
NBA,NBA,2021,2021-10-23,401359854,401359854,Detroit Pistons,Chicago Bulls,467,0.087440
NBA,NBA,2021,2021-10-23,401359855,401359855,New Orleans Pelicans,Minnesota Timberwolves,515,0.185440
NBA,NBA,2021,2021-10-23,401359856,401359856,Milwaukee Bucks,San Antonio Spurs,469,0.190680
NBA,NBA,2021,2021-10-23,401359857,401359857,Phoenix Suns,Portland Trail Blazers,440,0.068580
NBA,NBA,2021,2021-10-23,401359858,401359858,Memphis Grizzlies,LA Clippers,471,0.192560
NBA,NBA,2021,2021-10-24,401359859,401359859,Charlotte Hornets,Brooklyn Nets,468,0.172100
NBA,NBA,2021,2021-10-24,401359860,401359860,Orlando Magic,New York Knicks,518,0.184700
NBA,NBA,2021,2021-10-24,401359861,401359861,Boston Celtics,Houston Rockets,446,0.138520
NBA,NBA,2021,2021-10-24,401359862,401359862,Philadelphia 76ers,Oklahoma City Thunder,438,0.098160
NBA,NBA,2021,2021-10-24,401359863,401359863,Golden State Warriors,Sacramento Kings,463,0.235460
NBA,NBA,2021,2021-10-24,401359864,401359864,Memphis Grizzlies,Los Angeles Lakers,492,0.295100
NBA,NBA,2021,2021-10-25,401359865,401359865,Boston Celtics,Charlotte Hornets,543,0.318140
NBA,NBA,2021,2021-10-25,401359866,401359866,Milwaukee Bucks,Indiana Pacers,506,0.145060
NBA,NBA,2021,2021-10-25,401359867,401359867,Detroit Pistons,Atlanta Hawks,450,0.082040
NBA,NBA,2021,2021-10-25,401359868,401359868,Washington Wizards,Brooklyn Nets,498,0.078560
NBA,NBA,2021,2021-10-25,401359869,401359869,Orlando Magic,Miami Heat,456,0.066400
NBA,NBA,2021,2021-10-25,401359870,401359870,Chicago Bulls,Toronto Raptors,445,0.170960
NBA,NBA,2021,2021-10-25,401359871,401359871,New Orleans Pelicans,Minnesota Timberwolves,491,0.168340
NBA,NBA,2021,2021-10-25,401359872,401359872,Cleveland Cavaliers,Denver Nuggets,464,0.200900
NBA,NBA,2021,2021-10-25,401359873,401359873,Portland Trail Blazers,LA Clippers,476,0.058680
NBA,NBA,2021,2021-10-26,401359874,401359874,Philadelphia 76ers,New York Knicks,435,0.094640
NBA,NBA,2021,2021-10-26,401359875,401359875,Golden State Warriors,Oklahoma City Thunder,453,0.206260
NBA,NBA,2021,2021-10-26,401359876,401359876,Houston Rockets,Dallas Mavericks,491,0.198560
NBA,NBA,2021,2021-10-26,401359877,401359877,Los Angeles Lakers,San Antonio Spurs,549,0.318340
NBA,NBA,2021,2021-10-26,401359878,401359878,Denver Nuggets,Utah Jazz,460,0.167420
NBA,NBA,2021,2021-10-27,401359879,401359879,Charlotte Hornets,Orlando Magic,444,0.211540
NBA,NBA,2021,2021-10-27,401359880,401359880,Washington Wizards,Boston Celtics,474,0.237360
NBA,NBA,2021,2021-10-27,401359881,401359881,Miami Heat,Brooklyn Nets,490,0.204940
NBA,NBA,2021,2021-10-27,401359882,401359882,Indiana Pacers,Toronto Raptors,477,0.133240
NBA,NBA,2021,2021-10-27,401359883,401359883,Atlanta Hawks,New Orleans Pelicans,460,0.256860
NBA,NBA,2021,2021-10-27,401359884,401359884,Minnesota Timberwolves,Milwaukee Bucks,486,0.152640
NBA,NBA,2021,2021-10-27,401359885,401359885,Los Angeles Lakers,Oklahoma City Thunder,487,0.166060
NBA,NBA,2021,2021-10-27,401359886,401359886,Sacramento Kings,Phoenix Suns,473,0.185460
NBA,NBA,2021,2021-10-27,401359887,401359887,Memphis Grizzlies,Portland Trail Blazers,514,0.166260
NBA,NBA,2021,2021-10-27,401359888,401359888,Cleveland Cavaliers,LA Clippers,471,0.175220
NBA,NBA,2021,2021-10-28,401359889,401359889,Detroit Pistons,Philadelphia 76ers,459,0.110940
NBA,NBA,2021,2021-10-28,401359890,401359890,Atlanta Hawks,Washington Wizards,464,0.129880
NBA,NBA,2021,2021-10-28,401359891,401359891,New York Knicks,Chicago Bulls,448,0.163180
NBA,NBA,2021,2021-10-28,401359892,401359892,Utah Jazz,Houston Rockets,493,0.044280
NBA,NBA,2021,2021-10-28,401359893,401359893,San Antonio Spurs,Dallas Mavericks,457,0.223360
NBA,NBA,2021,2021-10-28,401359894,401359894,Memphis Grizzlies,Golden State Warriors,481,0.249520
NBA,NBA,2021,2021-10-29,401359895,401359895,Orlando Magic,Toronto Raptors,449,0.202640
NBA,NBA,2021,2021-10-29,401359896,401359896,Indiana Pacers,Brooklyn Nets,514,0.196640
NBA,NBA,2021,2021-10-29,401359897,401359897,Charlotte Hornets,Miami Heat,468,0.106280
NBA,NBA,2021,2021-10-29,401359898,401359898,Sacramento Kings,New Orleans Pelicans,488,0.223960
NBA,NBA,2021,2021-10-29,401359899,401359899,Dallas Mavericks,Denver Nuggets,457,0.077400
NBA,NBA,2021,2021-10-29,401359900,401359900,LA Clippers,Portland Trail Blazers,477,0.139700
NBA,NBA,2021,2021-10-29,401359901,401359901,Cleveland Cavaliers,Los Angeles Lakers,451,0.200700
NBA,NBA,2021,2021-10-30,401359902,401359902,Boston Celtics,Washington Wizards,588,0.404200
NBA,NBA,2021,2021-10-30,401359903,401359903,Orlando Magic,Detroit Pistons,478,0.161600
NBA,NBA,2021,2021-10-30,401359904,401359904,New York Knicks,New Orleans Pelicans,451,0.170800
NBA,NBA,2021,2021-10-30,401359905,401359905,Toronto Raptors,Indiana Pacers,448,0.235640
NBA,NBA,2021,2021-10-30,401359906,401359906,Atlanta Hawks,Philadelphia 76ers,468,0.081080
NBA,NBA,2021,2021-10-30,401359907,401359907,Utah Jazz,Chicago Bulls,495,0.200460
NBA,NBA,2021,2021-10-30,401359908,401359908,Miami Heat,Memphis Grizzlies,457,0.076540
NBA,NBA,2021,2021-10-30,401359909,401359909,San Antonio Spurs,Milwaukee Bucks,515,0.228140
NBA,NBA,2021,2021-10-30,401359910,401359910,Oklahoma City Thunder,Golden State Warriors,449,0.039560
NBA,NBA,2021,2021-10-30,401359911,401359911,Denver Nuggets,Minnesota Timberwolves,452,0.208240
NBA,NBA,2021,2021-10-30,401359912,401359912,Cleveland Cavaliers,Phoenix Suns,462,0.120920
NBA,NBA,2021,2021-10-31,401359913,401359913,Sacramento Kings,Dallas Mavericks,483,0.169820
NBA,NBA,2021,2021-10-31,401359914,401359914,Portland Trail Blazers,Charlotte Hornets,458,0.202640
NBA,NBA,2021,2021-10-31,401359915,401359915,Utah Jazz,Milwaukee Bucks,436,0.125880
NBA,NBA,2021,2021-10-31,401359916,401359916,Detroit Pistons,Brooklyn Nets,410,0.044960
NBA,NBA,2021,2021-10-31,401359917,401359917,Houston Rockets,Los Angeles Lakers,497,0.058260
NBA,NBA,2021,2021-11-01,401359918,401359918,Cleveland Cavaliers,Charlotte Hornets,523,0.171320
NBA,NBA,2021,2021-11-01,401359919,401359919,San Antonio Spurs,Indiana Pacers,440,0.067000
NBA,NBA,2021,2021-11-01,401359920,401359920,Portland Trail Blazers,Philadelphia 76ers,416,0.168040
NBA,NBA,2021,2021-11-01,401359921,401359921,Washington Wizards,Atlanta Hawks,446,0.130720
NBA,NBA,2021,2021-11-01,401359922,401359922,Chicago Bulls,Boston Celtics,459,0.163540
NBA,NBA,2021,2021-11-01,401359923,401359923,Toronto Raptors,New York Knicks,438,0.157580
NBA,NBA,2021,2021-11-01,401359924,401359924,Denver Nuggets,Memphis Grizzlies,435,0.164120
NBA,NBA,2021,2021-11-01,401359925,401359925,Orlando Magic,Minnesota Timberwolves,490,0.151560
NBA,NBA,2021,2021-11-01,401359926,401359926,Oklahoma City Thunder,LA Clippers,476,0.245640
NBA,NBA,2021,2021-11-02,401359927,401359927,Milwaukee Bucks,Detroit Pistons,505,0.090580
NBA,NBA,2021,2021-11-02,401359928,401359928,Miami Heat,Dallas Mavericks,468,0.160700
NBA,NBA,2021,2021-11-02,401359929,401359929,Sacramento Kings,Utah Jazz,526,0.252440
NBA,NBA,2021,2021-11-02,401359930,401359930,New Orleans Pelicans,Phoenix Suns,442,0.235040
NBA,NBA,2021,2021-11-02,401359931,401359931,Houston Rockets,Los Angeles Lakers,484,0.243500
NBA,NBA,2021,2021-11-03,401359932,401359932,Portland Trail Blazers,Cleveland Cavaliers,424,0.207600
NBA,NBA,2021,2021-11-03,401359933,401359933,New York Knicks,Indiana Pacers,465,0.163560
NBA,NBA,2021,2021-11-03,401359934,401359934,Boston Celtics,Orlando Magic,464,0.108620
NBA,NBA,2021,2021-11-03,401359935,401359935,Chicago Bulls,Philadelphia 76ers,425,0.135280
NBA,NBA,2021,2021-11-03,401359936,401359936,Toronto Raptors,Washington Wizards,446,0.179360
NBA,NBA,2021,2021-11-03,401359937,401359937,Atlanta Hawks,Brooklyn Nets,440,0.154900
NBA,NBA,2021,2021-11-03,401359938,401359938,Denver Nuggets,Memphis Grizzlies,429,0.225460
NBA,NBA,2021,2021-11-03,401359939,401359939,LA Clippers,Minnesota Timberwolves,420,0.170540
NBA,NBA,2021,2021-11-03,401359940,401359940,Dallas Mavericks,San Antonio Spurs,509,0.292380
NBA,NBA,2021,2021-11-03,401359941,401359941,Charlotte Hornets,Golden State Warriors,469,0.172420
NBA,NBA,2021,2021-11-03,401359942,401359942,New Orleans Pelicans,Sacramento Kings,433,0.180960
NBA,NBA,2021,2021-11-04,401359943,401359943,Philadelphia 76ers,Detroit Pistons,438,0.216500
NBA,NBA,2021,2021-11-04,401359944,401359944,Utah Jazz,Atlanta Hawks,452,0.183220
NBA,NBA,2021,2021-11-04,401359945,401359945,Boston Celtics,Miami Heat,453,0.101120
NBA,NBA,2021,2021-11-04,401359946,401359946,Houston Rockets,Phoenix Suns,483,0.179520
NBA,NBA,2021,2021-11-04,401359947,401359947,Oklahoma City Thunder,Los Angeles Lakers,487,0.217920
NBA,NBA,2021,2021-11-05,401359948,401359948,Brooklyn Nets,Detroit Pistons,450,0.179720
NBA,NBA,2021,2021-11-05,401359949,401359949,San Antonio Spurs,Orlando Magic,444,0.111240
NBA,NBA,2021,2021-11-05,401359950,401359950,Memphis Grizzlies,Washington Wizards,449,0.101320
NBA,NBA,2021,2021-11-05,401359951,401359951,Cleveland Cavaliers,Toronto Raptors,450,0.259800
NBA,NBA,2021,2021-11-05,401359952,401359952,New York Knicks,Milwaukee Bucks,487,0.147200
NBA,NBA,2021,2021-11-05,401359953,401359953,LA Clippers,Minnesota Timberwolves,494,0.178540
NBA,NBA,2021,2021-11-05,401359954,401359954,New Orleans Pelicans,Golden State Warriors,458,0.103480
NBA,NBA,2021,2021-11-05,401359955,401359955,Indiana Pacers,Portland Trail Blazers,422,0.202340
NBA,NBA,2021,2021-11-05,401359956,401359956,Charlotte Hornets,Sacramento Kings,474,0.058880
NBA,NBA,2021,2021-11-06,401359957,401359957,Houston Rockets,Denver Nuggets,445,0.216920
NBA,NBA,2021,2021-11-06,401359958,401359958,Utah Jazz,Miami Heat,414,0.165660
NBA,NBA,2021,2021-11-06,401359959,401359959,Philadelphia 76ers,Chicago Bulls,451,0.219100
NBA,NBA,2021,2021-11-06,401359960,401359960,Boston Celtics,Dallas Mavericks,411,0.175480
NBA,NBA,2021,2021-11-06,401359961,401359961,Atlanta Hawks,Phoenix Suns,471,0.292100
NBA,NBA,2021,2021-11-06,401359962,401359962,Los Angeles Lakers,Portland Trail Blazers,494,0.047280
NBA,NBA,2021,2021-11-07,401359963,401359963,Brooklyn Nets,Toronto Raptors,409,0.166660
NBA,NBA,2021,2021-11-07,401359964,401359964,Cleveland Cavaliers,New York Knicks,431,0.168960
NBA,NBA,2021,2021-11-07,401359965,401359965,Utah Jazz,Orlando Magic,460,0.219180
NBA,NBA,2021,2021-11-07,401359966,401359966,Milwaukee Bucks,Washington Wizards,463,0.183220
NBA,NBA,2021,2021-11-07,401359967,401359967,Indiana Pacers,Sacramento Kings,475,0.233160
NBA,NBA,2021,2021-11-07,401359968,401359968,San Antonio Spurs,Oklahoma City Thunder,478,0.239540
NBA,NBA,2021,2021-11-07,401359969,401359969,Houston Rockets,Golden State Warriors,481,0.086700
NBA,NBA,2021,2021-11-07,401359970,401359970,Charlotte Hornets,LA Clippers,493,0.227060
NBA,NBA,2021,2021-11-08,401359971,401359971,New York Knicks,Philadelphia 76ers,444,0.197540
NBA,NBA,2021,2021-11-08,401359972,401359972,Brooklyn Nets,Chicago Bulls,464,0.184020
NBA,NBA,2021,2021-11-08,401359973,401359973,Minnesota Timberwolves,Memphis Grizzlies,519,0.281940
NBA,NBA,2021,2021-11-08,401359974,401359974,New Orleans Pelicans,Dallas Mavericks,429,0.133340
NBA,NBA,2021,2021-11-08,401359975,401359975,Miami Heat,Denver Nuggets,475,0.087160
NBA,NBA,2021,2021-11-08,401359976,401359976,Atlanta Hawks,Golden State Warriors,477,0.160540
NBA,NBA,2021,2021-11-08,401359977,401359977,Phoenix Suns,Sacramento Kings,463,0.148780
NBA,NBA,2021,2021-11-08,401359978,401359978,Charlotte Hornets,Los Angeles Lakers,552,0.274580
NBA,NBA,2021,2021-11-09,401359979,401359979,Milwaukee Bucks,Philadelphia 76ers,477,0.247260
NBA,NBA,2021,2021-11-09,401359980,401359980,Atlanta Hawks,Utah Jazz,432,0.091700
NBA,NBA,2021,2021-11-09,401359981,401359981,Portland Trail Blazers,LA Clippers,422,0.181420
NBA,NBA,2021,2021-11-10,401359982,401359982,Washington Wizards,Cleveland Cavaliers,456,0.234800
NBA,NBA,2021,2021-11-10,401359983,401359983,Brooklyn Nets,Orlando Magic,474,0.084300
NBA,NBA,2021,2021-11-10,401359984,401359984,Toronto Raptors,Boston Celtics,449,0.108460
NBA,NBA,2021,2021-11-10,401359985,401359985,Milwaukee Bucks,New York Knicks,433,0.161080
NBA,NBA,2021,2021-11-10,401359986,401359986,Detroit Pistons,Houston Rockets,506,0.246760
NBA,NBA,2021,2021-11-10,401359987,401359987,Dallas Mavericks,Chicago Bulls,445,0.137180
NBA,NBA,2021,2021-11-10,401359988,401359988,Charlotte Hornets,Memphis Grizzlies,494,0.217360
NBA,NBA,2021,2021-11-10,401359989,401359989,Oklahoma City Thunder,New Orleans Pelicans,530,0.182040
NBA,NBA,2021,2021-11-10,401359990,401359990,Sacramento Kings,San Antonio Spurs,479,0.087440
NBA,NBA,2021,2021-11-10,401359991,401359991,Indiana Pacers,Denver Nuggets,446,0.245480
NBA,NBA,2021,2021-11-10,401359992,401359992,Portland Trail Blazers,Phoenix Suns,451,0.157680
NBA,NBA,2021,2021-11-10,401359993,401359993,Minnesota Timberwolves,Golden State Warriors,517,0.117340
NBA,NBA,2021,2021-11-10,401359994,401359994,Miami Heat,Los Angeles Lakers,525,0.290440
NBA,NBA,2021,2021-11-11,401359995,401359995,Toronto Raptors,Philadelphia 76ers,446,0.227500
NBA,NBA,2021,2021-11-11,401359996,401359996,Indiana Pacers,Utah Jazz,487,0.171780
NBA,NBA,2021,2021-11-11,401359997,401359997,Miami Heat,LA Clippers,460,0.228080
NBA,NBA,2021,2021-11-12,401359998,401359998,New York Knicks,Charlotte Hornets,490,0.212500
NBA,NBA,2021,2021-11-12,401359999,401359999,Milwaukee Bucks,Boston Celtics,474,0.246020
NBA,NBA,2021,2021-11-12,401360000,401360000,Detroit Pistons,Cleveland Cavaliers,425,0.076480
NBA,NBA,2021,2021-11-12,401360001,401360001,Portland Trail Blazers,Houston Rockets,495,0.125540
NBA,NBA,2021,2021-11-12,401360002,401360002,Phoenix Suns,Memphis Grizzlies,485,0.060780
NBA,NBA,2021,2021-11-12,401360003,401360003,Brooklyn Nets,New Orleans Pelicans,449,0.211320
NBA,NBA,2021,2021-11-12,401360004,401360004,Sacramento Kings,Oklahoma City Thunder,482,0.224180
NBA,NBA,2021,2021-11-12,401360005,401360005,Dallas Mavericks,San Antonio Spurs,462,0.101260
NBA,NBA,2021,2021-11-12,401360006,401360006,Atlanta Hawks,Denver Nuggets,468,0.153120
NBA,NBA,2021,2021-11-12,401360007,401360007,Chicago Bulls,Golden State Warriors,449,0.107460
NBA,NBA,2021,2021-11-12,401360008,401360008,Minnesota Timberwolves,Los Angeles Lakers,464,0.117360
NBA,NBA,2021,2021-11-13,401360009,401360009,Miami Heat,Utah Jazz,470,0.110420
NBA,NBA,2021,2021-11-13,401360010,401360010,Philadelphia 76ers,Indiana Pacers,453,0.132840
NBA,NBA,2021,2021-11-13,401360011,401360011,Washington Wizards,Orlando Magic,444,0.095900
NBA,NBA,2021,2021-11-13,401360012,401360012,Memphis Grizzlies,New Orleans Pelicans,453,0.085580
NBA,NBA,2021,2021-11-13,401360013,401360013,Detroit Pistons,Toronto Raptors,470,0.204680
NBA,NBA,2021,2021-11-13,401360014,401360014,Boston Celtics,Cleveland Cavaliers,433,0.192100
NBA,NBA,2021,2021-11-13,401360015,401360015,Minnesota Timberwolves,LA Clippers,459,0.036500
NBA,NBA,2021,2021-11-14,401360016,401360016,San Antonio Spurs,Los Angeles Lakers,446,0.159440
NBA,NBA,2021,2021-11-14,401360017,401360017,Milwaukee Bucks,Atlanta Hawks,464,0.109320
NBA,NBA,2021,2021-11-14,401360018,401360018,Golden State Warriors,Charlotte Hornets,491,0.250100
NBA,NBA,2021,2021-11-14,401360019,401360019,Phoenix Suns,Houston Rockets,485,0.089480
NBA,NBA,2021,2021-11-14,401360020,401360020,Brooklyn Nets,Oklahoma City Thunder,439,0.096580
NBA,NBA,2021,2021-11-14,401360021,401360021,Portland Trail Blazers,Denver Nuggets,401,0.055100
NBA,NBA,2021,2021-11-14,401360022,401360022,Chicago Bulls,LA Clippers,441,0.184660
NBA,NBA,2021,2021-11-15,401360023,401360023,Boston Celtics,Cleveland Cavaliers,436,0.226620
NBA,NBA,2021,2021-11-15,401360024,401360024,Sacramento Kings,Detroit Pistons,460,0.055020
NBA,NBA,2021,2021-11-15,401360025,401360025,New Orleans Pelicans,Washington Wizards,468,0.214500
NBA,NBA,2021,2021-11-15,401360026,401360026,Orlando Magic,Atlanta Hawks,487,0.128420
NBA,NBA,2021,2021-11-15,401360027,401360027,Indiana Pacers,New York Knicks,431,0.218040
NBA,NBA,2021,2021-11-15,401360028,401360028,Denver Nuggets,Dallas Mavericks,424,0.237720
NBA,NBA,2021,2021-11-15,401360029,401360029,Houston Rockets,Memphis Grizzlies,486,0.036440
NBA,NBA,2021,2021-11-15,401360030,401360030,Phoenix Suns,Minnesota Timberwolves,516,0.317680
NBA,NBA,2021,2021-11-15,401360031,401360031,Miami Heat,Oklahoma City Thunder,430,0.123660
NBA,NBA,2021,2021-11-15,401360032,401360032,Toronto Raptors,Portland Trail Blazers,416,0.211840
NBA,NBA,2021,2021-11-15,401360033,401360033,Chicago Bulls,Los Angeles Lakers,454,0.089660
NBA,NBA,2021,2021-11-16,401360034,401360034,Golden State Warriors,Brooklyn Nets,479,0.125280
NBA,NBA,2021,2021-11-16,401360035,401360035,Philadelphia 76ers,Utah Jazz,449,0.040740
NBA,NBA,2021,2021-11-16,401360036,401360036,San Antonio Spurs,LA Clippers,452,0.110860
NBA,NBA,2021,2021-11-17,401360037,401360037,Washington Wizards,Charlotte Hornets,460,0.171440
NBA,NBA,2021,2021-11-17,401360038,401360038,Indiana Pacers,Detroit Pistons,459,0.240120
NBA,NBA,2021,2021-11-17,401360039,401360039,Boston Celtics,Atlanta Hawks,429,0.115860
NBA,NBA,2021,2021-11-17,401360040,401360040,Cleveland Cavaliers,Brooklyn Nets,446,0.083820
NBA,NBA,2021,2021-11-17,401360041,401360041,New Orleans Pelicans,Miami Heat,457,0.156620
NBA,NBA,2021,2021-11-17,401360042,401360042,Orlando Magic,New York Knicks,467,0.231840
NBA,NBA,2021,2021-11-17,401360043,401360043,Los Angeles Lakers,Milwaukee Bucks,467,0.206940
NBA,NBA,2021,2021-11-17,401360044,401360044,Sacramento Kings,Minnesota Timberwolves,484,0.232800
NBA,NBA,2021,2021-11-17,401360045,401360045,Houston Rockets,Oklahoma City Thunder,473,0.127560
NBA,NBA,2021,2021-11-17,401360046,401360046,Dallas Mavericks,Phoenix Suns,430,0.230460
NBA,NBA,2021,2021-11-17,401360047,401360047,Chicago Bulls,Portland Trail Blazers,456,0.224060
NBA,NBA,2021,2021-11-18,401360048,401360048,Golden State Warriors,Cleveland Cavaliers,421,0.188340
NBA,NBA,2021,2021-11-18,401360049,401360049,Washington Wizards,Miami Heat,410,0.109280
NBA,NBA,2021,2021-11-18,401360050,401360050,LA Clippers,Memphis Grizzlies,422,0.140720
NBA,NBA,2021,2021-11-18,401360051,401360051,San Antonio Spurs,Minnesota Timberwolves,441,0.085680
NBA,NBA,2021,2021-11-18,401360052,401360052,Philadelphia 76ers,Denver Nuggets,432,0.115120
NBA,NBA,2021,2021-11-18,401360053,401360053,Toronto Raptors,Utah Jazz,442,0.087040
NBA,NBA,2021,2021-11-19,401360054,401360054,Indiana Pacers,Charlotte Hornets,492,0.106080
NBA,NBA,2021,2021-11-19,401360055,401360055,Golden State Warriors,Detroit Pistons,471,0.192200
NBA,NBA,2021,2021-11-19,401360056,401360056,Los Angeles Lakers,Boston Celtics,483,0.148920
NBA,NBA,2021,2021-11-19,401360057,401360057,Orlando Magic,Brooklyn Nets,484,0.271180
NBA,NBA,2021,2021-11-19,401360058,401360058,Oklahoma City Thunder,Milwaukee Bucks,501,0.138880
NBA,NBA,2021,2021-11-19,401360059,401360059,LA Clippers,New Orleans Pelicans,425,0.147260
NBA,NBA,2021,2021-11-19,401360060,401360060,Chicago Bulls,Denver Nuggets,450,0.206440
NBA,NBA,2021,2021-11-19,401360061,401360061,Dallas Mavericks,Phoenix Suns,466,0.184340
NBA,NBA,2021,2021-11-19,401360062,401360062,Toronto Raptors,Sacramento Kings,471,0.115280
NBA,NBA,2021,2021-11-20,401360063,401360063,Houston Rockets,New York Knicks,471,0.243480
NBA,NBA,2021,2021-11-20,401360064,401360064,New Orleans Pelicans,Indiana Pacers,448,0.038080
NBA,NBA,2021,2021-11-20,401360065,401360065,Miami Heat,Washington Wizards,440,0.212960
NBA,NBA,2021,2021-11-20,401360066,401360066,Charlotte Hornets,Atlanta Hawks,466,0.111200
NBA,NBA,2021,2021-11-20,401360067,401360067,Oklahoma City Thunder,Boston Celtics,450,0.063700
NBA,NBA,2021,2021-11-20,401360068,401360068,Orlando Magic,Milwaukee Bucks,491,0.053300
NBA,NBA,2021,2021-11-20,401360069,401360069,Memphis Grizzlies,Minnesota Timberwolves,492,0.048560
NBA,NBA,2021,2021-11-20,401360070,401360070,Philadelphia 76ers,Portland Trail Blazers,438,0.144720
NBA,NBA,2021,2021-11-20,401360071,401360071,Utah Jazz,Sacramento Kings,454,0.135060
NBA,NBA,2021,2021-11-21,401360072,401360072,Dallas Mavericks,LA Clippers,439,0.170260
NBA,NBA,2021,2021-11-21,401360073,401360073,Los Angeles Lakers,Detroit Pistons,488,0.251760
NBA,NBA,2021,2021-11-21,401360074,401360074,New York Knicks,Chicago Bulls,489,0.226420
NBA,NBA,2021,2021-11-21,401360075,401360075,Denver Nuggets,Phoenix Suns,486,0.073320
NBA,NBA,2021,2021-11-21,401360076,401360076,Toronto Raptors,Golden State Warriors,477,0.055260
NBA,NBA,2021,2021-11-22,401360077,401360077,Brooklyn Nets,Cleveland Cavaliers,494,0.259260
NBA,NBA,2021,2021-11-22,401360078,401360078,Charlotte Hornets,Washington Wizards,500,0.191920
NBA,NBA,2021,2021-11-22,401360079,401360079,Oklahoma City Thunder,Atlanta Hawks,439,0.074560
NBA,NBA,2021,2021-11-22,401360080,401360080,Houston Rockets,Boston Celtics,471,0.086060
NBA,NBA,2021,2021-11-22,401360081,401360081,Indiana Pacers,Chicago Bulls,439,0.059040
NBA,NBA,2021,2021-11-22,401360082,401360082,Orlando Magic,Milwaukee Bucks,491,0.013860
NBA,NBA,2021,2021-11-22,401360083,401360083,Minnesota Timberwolves,New Orleans Pelicans,511,0.101640
NBA,NBA,2021,2021-11-22,401360084,401360084,Phoenix Suns,San Antonio Spurs,449,0.135960
