sport,league,season_year,date,event_id,competition_id,away_team,home_team,num_wp_points,ei_raw
NCAAF,NCAAF,2021,8/28/2021,401282714,401282714,Nebraska Cornhuskers,Illinois Fighting Illini,177,0.057612
NCAAF,NCAAF,2021,8/28/2021,401286187,401286187,UConn Huskies,Fresno State Bulldogs,188,0.006862
NCAAF,NCAAF,2021,8/28/2021,401309833,401309833,Hawai'i Rainbow Warriors,UCLA Bruins,181,0.00656
NCAAF,NCAAF,2021,8/28/2021,401282049,401282049,UTEP Miners,New Mexico State Aggies,190,0.0281
NCAAF,NCAAF,2021,9/1/2021,401282050,401282050,UAB Blazers,Jacksonville State Gamecocks,159,0.017616
NCAAF,NCAAF,2021,9/2/2021,401282789,401282789,Ohio State Buckeyes,Minnesota Golden Gophers,154,0.057052
NCAAF,NCAAF,2021,9/2/2021,401309834,401309834,Weber State Wildcats,Utah Utes,169,0.02298
NCAAF,NCAAF,2021,9/2/2021,401309835,401309835,Southern Utah Thunderbirds,Arizona State Sun Devils,150,0.002162
NCAAF,NCAAF,2021,9/2/2021,401300995,401300995,Boise State Broncos,UCF Knights,184,0.11992
NCAAF,NCAAF,2021,9/2/2021,401309540,401309540,Western Illinois Leathernecks,Ball State Cardinals,175,0.026062
NCAAF,NCAAF,2021,9/2/2021,401309542,401309542,Wagner Seahawks,Buffalo Bulls,353,0.005604
NCAAF,NCAAF,2021,9/2/2021,401282607,401282607,South Florida Bulls,NC State Wolfpack,165,0.008626
NCAAF,NCAAF,2021,9/2/2021,401300993,401300993,East Carolina Pirates,Appalachian State Mountaineers,172,0.023102
NCAAF,NCAAF,2021,9/2/2021,401281952,401281952,Bowling Green Falcons,Tennessee Volunteers,195,0.007486
NCAAF,NCAAF,2021,9/2/2021,401282180,401282180,UT Martin Skyhawks,Western Kentucky Hilltoppers,172,0.020196
NCAAF,NCAAF,2021,9/3/2021,401309937,401309937,North Carolina Tar Heels,Virginia Tech Hokies,155,0.065952
NCAAF,NCAAF,2021,9/3/2021,401282052,401282052,Duke Blue Devils,Charlotte 49ers,178,0.155704
NCAAF,NCAAF,2021,9/3/2021,401287888,401287888,South Dakota Coyotes,Kansas Jayhawks,177,0.111674
NCAAF,NCAAF,2021,9/3/2021,401282782,401282782,Michigan State Spartans,Northwestern Wildcats,180,0.045482
NCAAF,NCAAF,2021,9/3/2021,401309836,401309836,Northern Colorado Bears,Colorado Buffaloes,150,0.006614
NCAAF,NCAAF,2021,9/4/2021,401281942,401281942,Alabama Crimson Tide,Miami Hurricanes,179,0.010046
NCAAF,NCAAF,2021,9/4/2021,401287894,401287894,Tulane Green Wave,Oklahoma Sooners,196,0.092176
NCAAF,NCAAF,2021,9/4/2021,401281946,401281946,Georgia Bulldogs,Clemson Tigers,169,0.076572
NCAAF,NCAAF,2021,9/4/2021,401282053,401282053,Kent State Golden Flashes,Texas A&M Aggies,188,0.0111
NCAAF,NCAAF,2021,9/4/2021,401287887,401287887,Northern Iowa Panthers,Iowa State Cyclones,156,0.03887
NCAAF,NCAAF,2021,9/4/2021,401309838,401309838,Fresno State Bulldogs,Oregon Ducks,188,0.071908
NCAAF,NCAAF,2021,9/4/2021,401282815,401282815,Penn State Nittany Lions,Wisconsin Badgers,173,0.133208
NCAAF,NCAAF,2021,9/4/2021,401281945,401281945,Florida Atlantic Owls,Florida Gators,188,0.007768
NCAAF,NCAAF,2021,9/4/2021,401282723,401282723,Indiana Hoosiers,Iowa Hawkeyes,167,0.021398
NCAAF,NCAAF,2021,9/4/2021,401309839,401309839,Montana Grizzlies,Washington Huskies,171,0.054416
NCAAF,NCAAF,2021,9/4/2021,401287892,401287892,Louisiana Ragin' Cajuns,Texas Longhorns,173,0.026238
NCAAF,NCAAF,2021,9/4/2021,401281947,401281947,UL Monroe Warhawks,Kentucky Wildcats,174,0.006636
NCAAF,NCAAF,2021,9/4/2021,401282609,401282609,Colgate Raiders,Boston College Eagles,147,0.001748
NCAAF,NCAAF,2021,9/4/2021,401282772,401282772,Western Michigan Broncos,Michigan Wolverines,170,0.01948
NCAAF,NCAAF,2021,9/4/2021,401282822,401282822,Temple Owls,Rutgers Scarlet Knights,184,0.020054
NCAAF,NCAAF,2021,9/4/2021,401286188,401286188,Holy Cross Crusaders,UConn Huskies,189,0.151376
NCAAF,NCAAF,2021,9/4/2021,401287889,401287889,Stanford Cardinal,Kansas State Wildcats,141,0.042654
NCAAF,NCAAF,2021,9/4/2021,401309601,401309601,Army Black Knights,Georgia State Panthers,151,0.159872
NCAAF,NCAAF,2021,9/4/2021,401327913,401327913,Fordham Rams,Nebraska Cornhuskers,15,0.001552
NCAAF,NCAAF,2021,9/4/2021,401282174,401282174,Marshall Thundering Herd,Navy Midshipmen,188,0.018254
NCAAF,NCAAF,2021,9/4/2021,401282764,401282764,West Virginia Mountaineers,Maryland Terrapins,188,0.118808
NCAAF,NCAAF,2021,9/4/2021,401300996,401300996,Miami (OH) RedHawks,Cincinnati Bearcats,173,0.004812
NCAAF,NCAAF,2021,9/4/2021,401281949,401281949,Louisiana Tech Bulldogs,Mississippi State Bulldogs,182,0.114614
NCAAF,NCAAF,2021,9/4/2021,401281950,401281950,Central Michigan Chippewas,Missouri Tigers,204,0.141158
NCAAF,NCAAF,2021,9/4/2021,401310697,401310697,Montana State Bobcats,Wyoming Cowboys,13,0.062484
NCAAF,NCAAF,2021,9/4/2021,401286294,401286294,Campbell Fighting Camels,Liberty Flames,160,0.005866
NCAAF,NCAAF,2021,9/4/2021,401328192,401328192,Morehead State Eagles,James Madison Dukes,187,0.102008
NCAAF,NCAAF,2021,9/4/2021,401281944,401281944,Akron Zips,Auburn Tigers,201,0.001252
NCAAF,NCAAF,2021,9/4/2021,401281951,401281951,Eastern Illinois Panthers,South Carolina Gamecocks,154,0.018434
NCAAF,NCAAF,2021,9/4/2021,401282819,401282819,Oregon State Beavers,Purdue Boilermakers,206,0.09816
NCAAF,NCAAF,2021,9/4/2021,401287886,401287886,Texas Tech Red Raiders,Houston Cougars,164,0.09047
NCAAF,NCAAF,2021,9/4/2021,401287890,401287890,Missouri State Bears,Oklahoma State Cowboys,200,0.021524
NCAAF,NCAAF,2021,9/4/2021,401287893,401287893,Baylor Bears,Texas State Bobcats,185,0.047364
NCAAF,NCAAF,2021,9/4/2021,401300997,401300997,Nicholls Colonels,Memphis Tigers,192,0.01946
NCAAF,NCAAF,2021,9/4/2021,401300998,401300998,Abilene Christian Wildcats,SMU Mustangs,174,0.002056
NCAAF,NCAAF,2021,9/4/2021,401309543,401309543,Norfolk State Spartans,Toledo Rockets,136,0.020034
NCAAF,NCAAF,2021,9/4/2021,401309598,401309598,Central Arkansas Bears,Arkansas State Red Wolves,186,0.065774
NCAAF,NCAAF,2021,9/4/2021,401309602,401309602,Southern Jaguars,Troy Trojans,149,0.00289
NCAAF,NCAAF,2021,9/4/2021,401282175,401282175,Northwestern State Demons,North Texas Mean Green,187,0.012862
NCAAF,NCAAF,2021,9/4/2021,401282179,401282179,UTSA Roadrunners,Illinois Fighting Illini,211,0.118286
NCAAF,NCAAF,2021,9/4/2021,401282613,401282613,William & Mary Tribe,Virginia Cavaliers,151,0.006216
NCAAF,NCAAF,2021,9/4/2021,401281948,401281948,LSU Tigers,UCLA Bruins,175,0.088472
NCAAF,NCAAF,2021,9/4/2021,401282178,401282178,Bethune-Cookman Wildcats,UTEP Miners,161,0.062038
NCAAF,NCAAF,2021,9/4/2021,401309837,401309837,Nevada Wolf Pack,California Golden Bears,173,0.089056
NCAAF,NCAAF,2021,9/4/2021,401309841,401309841,BYU Cougars,Arizona Wildcats,186,0.047662
NCAAF,NCAAF,2021,9/4/2021,401309840,401309840,Utah State Aggies,Washington State Cougars,183,0.154976
NCAAF,NCAAF,2021,9/5/2021,401282614,401282614,Notre Dame Fighting Irish,Florida State Seminoles,195,0.10114
NCAAF,NCAAF,2021,9/6/2021,401282055,401282055,Louisville Cardinals,Ole Miss Rebels,198,0.023748
NCAAF,NCAAF,2021,9/10/2021,401287896,401287896,Kansas Jayhawks,Coastal Carolina Chanticleers,164,0.020014
NCAAF,NCAAF,2021,9/10/2021,401282616,401282616,North Carolina A&T Aggies,Duke Blue Devils,180,0.033616
NCAAF,NCAAF,2021,9/10/2021,401282191,401282191,UTEP Miners,Boise State Broncos,171,0.052412
NCAAF,NCAAF,2021,9/10/2021,401310701,401310701,North Dakota Fighting Hawks,Utah State Aggies,190,0.1958
NCAAF,NCAAF,2021,9/11/2021,401282056,401282056,Mercer Bears,Alabama Crimson Tide,161,0.00021
NCAAF,NCAAF,2021,9/11/2021,401282060,401282060,UAB Blazers,Georgia Bulldogs,156,0.002534
NCAAF,NCAAF,2021,9/11/2021,401282809,401282809,Oregon Ducks,Ohio State Buckeyes,201,0.091086
NCAAF,NCAAF,2021,9/11/2021,401287898,401287898,Western Carolina Catamounts,Oklahoma Sooners,178,0.000026
NCAAF,NCAAF,2021,9/11/2021,401301002,401301002,Murray State Racers,Cincinnati Bearcats,167,0.01182
NCAAF,NCAAF,2021,9/11/2021,401282705,401282705,Toledo Rockets,Notre Dame Fighting Irish,194,0.112184
NCAAF,NCAAF,2021,9/11/2021,401282754,401282754,Iowa Hawkeyes,Iowa State Cyclones,179,0.060336
NCAAF,NCAAF,2021,9/11/2021,401309843,401309843,Stanford Cardinal,USC Trojans,172,0.053782
NCAAF,NCAAF,2021,9/11/2021,401282057,401282057,Texas Longhorns,Arkansas Razorbacks,168,0.045958
NCAAF,NCAAF,2021,9/11/2021,401282825,401282825,Eastern Michigan Eagles,Wisconsin Badgers,148,0.006918
NCAAF,NCAAF,2021,9/11/2021,401282063,401282063,Austin Peay Governors,Ole Miss Rebels,200,0.02366
NCAAF,NCAAF,2021,9/11/2021,401309848,401309848,Utah Utes,BYU Cougars,174,0.073962
NCAAF,NCAAF,2021,9/11/2021,401282620,401282620,Appalachian State Mountaineers,Miami Hurricanes,196,0.111102
NCAAF,NCAAF,2021,9/11/2021,401309847,401309847,UNLV Rebels,Arizona State Sun Devils,162,0.023386
NCAAF,NCAAF,2021,9/11/2021,401282621,401282621,Georgia State Panthers,North Carolina Tar Heels,189,0.00645
NCAAF,NCAAF,2021,9/11/2021,401282624,401282624,Illinois Fighting Illini,Virginia Cavaliers,189,0.02163
NCAAF,NCAAF,2021,9/11/2021,401282193,401282193,Western Kentucky Hilltoppers,Army Black Knights,165,0.040098
NCAAF,NCAAF,2021,9/11/2021,401309545,401309545,VMI Keydets,Kent State Golden Flashes,190,0.00181
NCAAF,NCAAF,2021,9/11/2021,401282058,401282058,Alabama State Hornets,Auburn Tigers,167,0.000532
NCAAF,NCAAF,2021,9/11/2021,401282065,401282065,South Carolina Gamecocks,East Carolina Pirates,170,0.100856
NCAAF,NCAAF,2021,9/11/2021,401282066,401282066,Pittsburgh Panthers,Tennessee Volunteers,207,0.106782
NCAAF,NCAAF,2021,9/11/2021,401282618,401282618,Kennesaw State Owls,Georgia Tech Yellow Jackets,157,0.012606
NCAAF,NCAAF,2021,9/11/2021,401282625,401282625,Norfolk State Spartans,Wake Forest Demon Deacons,166,0.00228
NCAAF,NCAAF,2021,9/11/2021,401282783,401282783,Youngstown State Penguins,Michigan State Spartans,188,0.06574
NCAAF,NCAAF,2021,9/11/2021,401282790,401282790,Miami (OH) RedHawks,Minnesota Golden Gophers,160,0.088744
NCAAF,NCAAF,2021,9/11/2021,401282804,401282804,Indiana State Sycamores,Northwestern Wildcats,159,0.003736
NCAAF,NCAAF,2021,9/11/2021,401287899,401287899,Tulsa Golden Hurricane,Oklahoma State Cowboys,180,0.0959
NCAAF,NCAAF,2021,9/11/2021,401282059,401282059,Florida Gators,South Florida Bulls,175,0.004702
NCAAF,NCAAF,2021,9/11/2021,401309547,401309547,Wyoming Cowboys,Northern Illinois Huskies,189,0.089974
NCAAF,NCAAF,2021,9/11/2021,401282622,401282622,Rutgers Scarlet Knights,Syracuse Orange,180,0.083376
NCAAF,NCAAF,2021,9/11/2021,401309753,401309753,Duquesne Dukes,Ohio Bobcats,184,0.147922
NCAAF,NCAAF,2021,9/11/2021,401282820,401282820,Purdue Boilermakers,UConn Huskies,172,0.02015
NCAAF,NCAAF,2021,9/11/2021,401309548,401309548,Robert Morris Colonials,Central Michigan Chippewas,45,0.023932
NCAAF,NCAAF,2021,9/11/2021,401282067,401282067,Texas A&M Aggies,Colorado Buffaloes,175,0.10823
NCAAF,NCAAF,2021,9/11/2021,401282183,401282183,Georgia Southern Eagles,Florida Atlantic Owls,112,0.104072
NCAAF,NCAAF,2021,9/11/2021,401282623,401282623,Boston College Eagles,Massachusetts Minutemen,165,0.01015
NCAAF,NCAAF,2021,9/11/2021,401282797,401282797,Buffalo Bulls,Nebraska Cornhuskers,197,0.052298
NCAAF,NCAAF,2021,9/11/2021,401282816,401282816,Ball State Cardinals,Penn State Nittany Lions,187,0.120892
NCAAF,NCAAF,2021,9/11/2021,401287900,401287900,California Golden Bears,TCU Horned Frogs,179,0.1101
NCAAF,NCAAF,2021,9/11/2021,401300999,401300999,Temple Owls,Akron Zips,194,0.07775
NCAAF,NCAAF,2021,9/11/2021,401301004,401301004,Air Force Falcons,Navy Midshipmen,151,0.050848
NCAAF,NCAAF,2021,9/11/2021,401309546,401309546,South Alabama Jaguars,Bowling Green Falcons,38,0.06336
NCAAF,NCAAF,2021,9/11/2021,401328193,401328193,Maine Black Bears,James Madison Dukes,168,0.092136
NCAAF,NCAAF,2021,9/11/2021,401282615,401282615,South Carolina State Bulldogs,Clemson Tigers,179,0.000084
NCAAF,NCAAF,2021,9/11/2021,401287902,401287902,Long Island University Sharks,West Virginia Mountaineers,179,0.022318
NCAAF,NCAAF,2021,9/11/2021,401309544,401309544,Illinois State Redbirds,Western Michigan Broncos,150,0.015962
NCAAF,NCAAF,2021,9/11/2021,401282181,401282181,Gardner-Webb Runnin' Bulldogs,Charlotte 49ers,39,0.048086
NCAAF,NCAAF,2021,9/11/2021,401282192,401282192,Lamar Cardinals,UTSA Roadrunners,152,0.00127
NCAAF,NCAAF,2021,9/11/2021,401309845,401309845,Portland State Vikings,Washington State Cougars,182,0.130338
NCAAF,NCAAF,2021,9/11/2021,401282189,401282189,Houston Cougars,Rice Owls,164,0.035984
NCAAF,NCAAF,2021,9/11/2021,401301001,401301001,Bethune-Cookman Wildcats,UCF Knights,186,0.007832
NCAAF,NCAAF,2021,9/11/2021,401282064,401282064,NC State Wolfpack,Mississippi State Bulldogs,207,0.064028
NCAAF,NCAAF,2021,9/11/2021,401282182,401282182,Texas State Bobcats,Florida International Panthers,216,0.261804
NCAAF,NCAAF,2021,9/11/2021,401282184,401282184,SE Louisiana Lions,Louisiana Tech Bulldogs,196,0.136702
NCAAF,NCAAF,2021,9/11/2021,401282187,401282187,North Texas Mean Green,SMU Mustangs,205,0.070082
NCAAF,NCAAF,2021,9/11/2021,401282188,401282188,Hampton Pirates,Old Dominion Monarchs,183,0.005788
NCAAF,NCAAF,2021,9/11/2021,401282190,401282190,Grambling Tigers,Southern Miss Golden Eagles,179,0.07357
NCAAF,NCAAF,2021,9/11/2021,401282619,401282619,Eastern Kentucky Colonels,Louisville Cardinals,155,0.009298
NCAAF,NCAAF,2021,9/11/2021,401286295,401286295,Liberty Flames,Troy Trojans,143,0.211386
NCAAF,NCAAF,2021,9/11/2021,401287895,401287895,Texas Southern Tigers,Baylor Bears,175,0.00008
NCAAF,NCAAF,2021,9/11/2021,401287897,401287897,Southern Illinois Salukis,Kansas State Wildcats,173,0.073932
NCAAF,NCAAF,2021,9/11/2021,401301003,401301003,Memphis Tigers,Arkansas State Red Wolves,225,0.065402
NCAAF,NCAAF,2021,9/11/2021,401309603,401309603,Nicholls Colonels,Louisiana Ragin' Cajuns,181,0.098494
NCAAF,NCAAF,2021,9/11/2021,401310700,401310700,New Mexico State Aggies,New Mexico Lobos,201,0.15228
NCAAF,NCAAF,2021,9/11/2021,401328012,401328012,Southeast Missouri State Redhawks,Sam Houston Bearkats,181,0.032036
NCAAF,NCAAF,2021,9/11/2021,401282061,401282061,Missouri Tigers,Kentucky Wildcats,185,0.073534
NCAAF,NCAAF,2021,9/11/2021,401282724,401282724,Idaho Vandals,Indiana Hoosiers,176,0.002916
NCAAF,NCAAF,2021,9/11/2021,401286207,401286207,Howard Bison,Maryland Terrapins,171,0.002696
NCAAF,NCAAF,2021,9/11/2021,401282062,401282062,McNeese Cowboys,LSU Tigers,181,0.022144
NCAAF,NCAAF,2021,9/11/2021,401282617,401282617,Jacksonville State Gamecocks,Florida State Seminoles,200,0.038172
NCAAF,NCAAF,2021,9/11/2021,401282773,401282773,Washington Huskies,Michigan Wolverines,181,0.031548
NCAAF,NCAAF,2021,9/11/2021,401327967,401327967,Central Arkansas Bears,Missouri State Bears,182,0.176746
NCAAF,NCAAF,2021,9/11/2021,401282068,401282068,Vanderbilt Commodores,Colorado State Rams,214,0.25654
NCAAF,NCAAF,2021,9/11/2021,401309846,401309846,San Diego State Aztecs,Arizona Wildcats,172,0.110024
NCAAF,NCAAF,2021,9/11/2021,401310702,401310702,Cal Poly Mustangs,Fresno State Bulldogs,189,0.00525
NCAAF,NCAAF,2021,9/11/2021,401310703,401310703,Idaho State Bengals,Nevada Wolf Pack,169,0.01191
NCAAF,NCAAF,2021,9/11/2021,401309844,401309844,Hawai'i Rainbow Warriors,Oregon State Beavers,186,0.09478
NCAAF,NCAAF,2021,9/16/2021,401309606,401309606,Ohio Bobcats,Louisiana Ragin' Cajuns,174,0.013998
NCAAF,NCAAF,2021,9/17/2021,401282626,401282626,UCF Knights,Louisville Cardinals,183,0.124216
NCAAF,NCAAF,2021,9/17/2021,401282715,401282715,Maryland Terrapins,Illinois Fighting Illini,185,0.11962
NCAAF,NCAAF,2021,9/18/2021,401282072,401282072,South Carolina Gamecocks,Georgia Bulldogs,178,0.00614
NCAAF,NCAAF,2021,9/18/2021,401282798,401282798,Nebraska Cornhuskers,Oklahoma Sooners,178,0.039104
NCAAF,NCAAF,2021,9/18/2021,401309850,401309850,Stony Brook Seawolves,Oregon Ducks,179,0.00348
NCAAF,NCAAF,2021,9/18/2021,401282079,401282079,New Mexico Lobos,Texas A&M Aggies,169,0.001204
NCAAF,NCAAF,2021,9/18/2021,401282810,401282810,Tulsa Golden Hurricane,Ohio State Buckeyes,193,0.031992
NCAAF,NCAAF,2021,9/18/2021,401282070,401282070,Auburn Tigers,Penn State Nittany Lions,182,0.084842
NCAAF,NCAAF,2021,9/18/2021,401309855,401309855,Fresno State Bulldogs,UCLA Bruins,192,0.191094
NCAAF,NCAAF,2021,9/18/2021,401282636,401282636,Virginia Tech Hokies,West Virginia Mountaineers,186,0.09873
NCAAF,NCAAF,2021,9/18/2021,401309552,401309552,Coastal Carolina Chanticleers,Buffalo Bulls,161,0.074912
NCAAF,NCAAF,2021,9/18/2021,401282075,401282075,Tulane Green Wave,Ole Miss Rebels,200,0.024454
NCAAF,NCAAF,2021,9/18/2021,401309854,401309854,Arizona State Sun Devils,BYU Cougars,175,0.08052
NCAAF,NCAAF,2021,9/18/2021,401282069,401282069,Georgia Southern Eagles,Arkansas Razorbacks,186,0.00481
NCAAF,NCAAF,2021,9/18/2021,401282629,401282629,Michigan State Spartans,Miami Hurricanes,202,0.11131
NCAAF,NCAAF,2021,9/18/2021,401282774,401282774,Northern Illinois Huskies,Michigan Wolverines,162,0.003666
NCAAF,NCAAF,2021,9/18/2021,401282073,401282073,Chattanooga Mocs,Kentucky Wildcats,169,0.0423
NCAAF,NCAAF,2021,9/18/2021,401282077,401282077,Southeast Missouri State Redhawks,Missouri Tigers,157,0.000956
NCAAF,NCAAF,2021,9/18/2021,401282078,401282078,Tennessee Tech Golden Eagles,Tennessee Volunteers,190,0.000798
NCAAF,NCAAF,2021,9/18/2021,401282632,401282632,Western Michigan Broncos,Pittsburgh Panthers,194,0.128798
NCAAF,NCAAF,2021,9/18/2021,401282633,401282633,Albany Great Danes,Syracuse Orange,173,0.01396
NCAAF,NCAAF,2021,9/18/2021,401282634,401282634,Boston College Eagles,Temple Owls,144,0.015428
NCAAF,NCAAF,2021,9/18/2021,401282725,401282725,Cincinnati Bearcats,Indiana Hoosiers,197,0.116692
NCAAF,NCAAF,2021,9/18/2021,401286189,401286189,UConn Huskies,Army Black Knights,139,0.000888
NCAAF,NCAAF,2021,9/18/2021,401282791,401282791,Minnesota Golden Gophers,Colorado Buffaloes,153,0.045912
NCAAF,NCAAF,2021,9/18/2021,401287905,401287905,Nevada Wolf Pack,Kansas State Wildcats,169,0.063976
NCAAF,NCAAF,2021,9/18/2021,401282706,401282706,Purdue Boilermakers,Notre Dame Fighting Irish,201,0.068424
NCAAF,NCAAF,2021,9/18/2021,401282071,401282071,Alabama Crimson Tide,Florida Gators,181,0.07293
NCAAF,NCAAF,2021,9/18/2021,401282199,401282199,SMU Mustangs,Louisiana Tech Bulldogs,208,0.143766
NCAAF,NCAAF,2021,9/18/2021,401282755,401282755,Kent State Golden Flashes,Iowa Hawkeyes,176,0.026828
NCAAF,NCAAF,2021,9/18/2021,401282823,401282823,Delaware Blue Hens,Rutgers Scarlet Knights,164,0.004882
NCAAF,NCAAF,2021,9/18/2021,401286300,401286300,Eastern Michigan Eagles,Massachusetts Minutemen,172,0.021448
NCAAF,NCAAF,2021,9/18/2021,401287904,401287904,Baylor Bears,Kansas Jayhawks,149,0.013258
NCAAF,NCAAF,2021,9/18/2021,401309550,401309550,Bryant Bulldogs,Akron Zips,145,0.042144
NCAAF,NCAAF,2021,9/18/2021,401309604,401309604,Elon Phoenix,Appalachian State Mountaineers,178,0.010036
NCAAF,NCAAF,2021,9/18/2021,401309851,401309851,Idaho Vandals,Oregon State Beavers,157,0.00516
NCAAF,NCAAF,2021,9/18/2021,401309852,401309852,USC Trojans,Washington State Cougars,177,0.064048
NCAAF,NCAAF,2021,9/18/2021,401282635,401282635,Florida State Seminoles,Wake Forest Demon Deacons,176,0.038706
NCAAF,NCAAF,2021,9/18/2021,401282627,401282627,Georgia Tech Yellow Jackets,Clemson Tigers,184,0.035884
NCAAF,NCAAF,2021,9/18/2021,401282076,401282076,Mississippi State Bulldogs,Memphis Tigers,182,0.102776
NCAAF,NCAAF,2021,9/18/2021,401282628,401282628,Northwestern Wildcats,Duke Blue Devils,220,0.063758
NCAAF,NCAAF,2021,9/18/2021,401309549,401309549,Ball State Cardinals,Wyoming Cowboys,174,0.031282
NCAAF,NCAAF,2021,9/18/2021,401309553,401309553,Colorado State Rams,Toledo Rockets,204,0.076058
NCAAF,NCAAF,2021,9/18/2021,401309849,401309849,Sacramento State Hornets,California Golden Bears,188,0.01454
NCAAF,NCAAF,2021,9/18/2021,401309605,401309605,Arkansas State Red Wolves,Washington Huskies,194,0.0126
NCAAF,NCAAF,2021,9/18/2021,401309551,401309551,Murray State Racers,Bowling Green Falcons,39,0.065928
NCAAF,NCAAF,2021,9/18/2021,401282194,401282194,Middle Tennessee Blue Raiders,UTSA Roadrunners,201,0.042068
NCAAF,NCAAF,2021,9/18/2021,401282198,401282198,Fordham Rams,Florida Atlantic Owls,203,0.009694
NCAAF,NCAAF,2021,9/18/2021,401282200,401282200,East Carolina Pirates,Marshall Thundering Herd,204,0.097576
NCAAF,NCAAF,2021,9/18/2021,401282201,401282201,Old Dominion Monarchs,Liberty Flames,178,0.011108
NCAAF,NCAAF,2021,9/18/2021,401282196,401282196,Charlotte 49ers,Georgia State Panthers,159,0.099724
NCAAF,NCAAF,2021,9/18/2021,401282197,401282197,Florida International Panthers,Texas Tech Red Raiders,176,0.025778
NCAAF,NCAAF,2021,9/18/2021,401282203,401282203,Troy Trojans,Southern Miss Golden Eagles,191,0.085592
NCAAF,NCAAF,2021,9/18/2021,401301005,401301005,Grambling Tigers,Houston Cougars,159,0.003764
NCAAF,NCAAF,2021,9/18/2021,401301006,401301006,Florida A&M Rattlers,South Florida Bulls,200,0.012232
NCAAF,NCAAF,2021,9/18/2021,401309609,401309609,Incarnate Word Cardinals,Texas State Bobcats,196,0.102448
NCAAF,NCAAF,2021,9/18/2021,401309856,401309856,Utah Utes,San Diego State Aztecs,193,0.115284
NCAAF,NCAAF,2021,9/18/2021,401327997,401327997,North Alabama Lions,Jacksonville State Gamecocks,160,0.12156
NCAAF,NCAAF,2021,9/18/2021,401282074,401282074,Central Michigan Chippewas,LSU Tigers,166,0.014994
NCAAF,NCAAF,2021,9/18/2021,401282195,401282195,UAB Blazers,North Texas Mean Green,195,0.026496
NCAAF,NCAAF,2021,9/18/2021,401282630,401282630,Furman Paladins,NC State Wolfpack,158,0.002482
NCAAF,NCAAF,2021,9/18/2021,401310704,401310704,Utah State Aggies,Air Force Falcons,210,0.159022
NCAAF,NCAAF,2021,9/18/2021,401282631,401282631,Virginia Cavaliers,North Carolina Tar Heels,193,0.06234
NCAAF,NCAAF,2021,9/18/2021,401282080,401282080,Stanford Cardinal,Vanderbilt Commodores,181,0.035922
NCAAF,NCAAF,2021,9/18/2021,401309608,401309608,Alcorn State Braves,South Alabama Jaguars,180,0.055182
NCAAF,NCAAF,2021,9/18/2021,401319455,401319455,South Carolina State Bulldogs,New Mexico State Aggies,178,0.02704
NCAAF,NCAAF,2021,9/18/2021,401328101,401328101,James Madison Dukes,Weber State Wildcats,43,0.10242
NCAAF,NCAAF,2021,9/18/2021,401287903,401287903,Oklahoma State Cowboys,Boise State Broncos,190,0.1663
NCAAF,NCAAF,2021,9/18/2021,401309853,401309853,Northern Arizona Lumberjacks,Arizona Wildcats,175,0.076382
NCAAF,NCAAF,2021,9/18/2021,401310705,401310705,San José State Spartans,Hawai'i Rainbow Warriors,204,0.112542
NCAAF,NCAAF,2021,9/23/2021,401282208,401282208,Marshall Thundering Herd,Appalachian State Mountaineers,196,0.116558
NCAAF,NCAAF,2021,9/24/2021,401310707,401310707,UNLV Rebels,Fresno State Bulldogs,172,0.088078
NCAAF,NCAAF,2021,9/24/2021,401282204,401282204,Middle Tennessee Blue Raiders,Charlotte 49ers,186,0.125794
NCAAF,NCAAF,2021,9/24/2021,401282638,401282638,Wake Forest Demon Deacons,Virginia Cavaliers,204,0.065764
NCAAF,NCAAF,2021,9/24/2021,401282637,401282637,Liberty Flames,Syracuse Orange,171,0.107136
NCAAF,NCAAF,2021,9/25/2021,401282081,401282081,Southern Miss Golden Eagles,Alabama Crimson Tide,153,0.000378
NCAAF,NCAAF,2021,9/25/2021,401282088,401282088,Georgia Bulldogs,Vanderbilt Commodores,164,0.000344
NCAAF,NCAAF,2021,9/25/2021,401309859,401309859,Arizona Wildcats,Oregon Ducks,191,0.016038
NCAAF,NCAAF,2021,9/25/2021,401282756,401282756,Colorado State Rams,Iowa Hawkeyes,176,0.05199
NCAAF,NCAAF,2021,9/25/2021,401282817,401282817,Villanova Wildcats,Penn State Nittany Lions,164,0.005224
NCAAF,NCAAF,2021,9/25/2021,401282082,401282082,Texas A&M Aggies,Arkansas Razorbacks,182,0.056138
NCAAF,NCAAF,2021,9/25/2021,401282643,401282643,Clemson Tigers,NC State Wolfpack,204,0.129034
NCAAF,NCAAF,2021,9/25/2021,401282811,401282811,Akron Zips,Ohio State Buckeyes,181,0.000786
NCAAF,NCAAF,2021,9/25/2021,401282084,401282084,Tennessee Volunteers,Florida Gators,177,0.031688
NCAAF,NCAAF,2021,9/25/2021,401282707,401282707,Notre Dame Fighting Irish,Wisconsin Badgers,196,0.095312
NCAAF,NCAAF,2021,9/25/2021,401287907,401287907,Iowa State Cyclones,Baylor Bears,169,0.09109
NCAAF,NCAAF,2021,9/25/2021,401301009,401301009,South Florida Bulls,BYU Cougars,157,0.011834
NCAAF,NCAAF,2021,9/25/2021,401286301,401286301,Massachusetts Minutemen,Coastal Carolina Chanticleers,160,0.001824
